-9.904251e-01 -9.904251e-01
-9.987411e-01 -9.987411e-01
-9.719467e-01 -9.719467e-01
-9.105606e-01 -9.105606e-01
-8.168335e-01 -8.168335e-01
-6.952133e-01 -6.952133e-01
-5.480118e-01 -5.480118e-01
-3.827744e-01 -3.827744e-01
-2.026596e-01 -2.026596e-01
-1.687622e-02 -1.687622e-02
1.694870e-01 1.694870e-01
3.513718e-01 3.513718e-01
5.194626e-01 5.194626e-01
6.705475e-01 6.705475e-01
7.968979e-01 7.968979e-01
8.960800e-01 8.960800e-01
9.630356e-01 9.630356e-01
9.964676e-01 9.964676e-01
9.945145e-01 9.945145e-01
9.576874e-01 9.576874e-01
8.866959e-01 8.866959e-01
7.851639e-01 7.851639e-01
6.550446e-01 6.550446e-01
5.016556e-01 5.016556e-01
3.319016e-01 3.319016e-01
1.490402e-01 1.490402e-01
-3.758240e-02 -3.758240e-02
-2.243958e-01 -2.243958e-01
-4.018250e-01 -4.018250e-01
-5.664902e-01 -5.664902e-01
-7.110291e-01 -7.110291e-01
-8.294678e-01 -8.294678e-01
-9.195251e-01 -9.195251e-01
-9.766083e-01 -9.766083e-01
-9.996109e-01 -9.996109e-01
-9.873581e-01 -9.873581e-01
-9.400864e-01 -9.400864e-01
-8.594284e-01 -8.594284e-01
-7.492752e-01 -7.492752e-01
-6.117249e-01 -6.117249e-01
-4.538193e-01 -4.538193e-01
-2.785873e-01 -2.785873e-01
-9.346008e-02 -9.346008e-02
9.192657e-02 9.192657e-02
2.771072e-01 2.771072e-01
4.510803e-01 4.510803e-01
6.105042e-01 6.105042e-01
7.472305e-01 7.472305e-01
8.586426e-01 8.586426e-01
9.395599e-01 9.395599e-01
9.868622e-01 9.868622e-01
9.996414e-01 9.996414e-01
9.772568e-01 9.772568e-01
9.201279e-01 9.201279e-01
8.311691e-01 8.311691e-01
7.121048e-01 7.121048e-01
5.677414e-01 5.677414e-01
4.046326e-01 4.046326e-01
2.258835e-01 2.258835e-01
4.064178e-02 4.064178e-02
-1.475296e-01 -1.475296e-01
-3.304596e-01 -3.304596e-01
-5.003357e-01 -5.003357e-01
-6.538849e-01 -6.538849e-01
-7.832642e-01 -7.832642e-01
-8.859940e-01 -8.859940e-01
-9.568100e-01 -9.568100e-01
-9.943619e-01 -9.943619e-01
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
-0.000000e+00 -0.000000e+00
-0.000000e+00 -0.000000e+00
-6.636963e-01 -6.636963e-01
-5.115814e-01 -5.115814e-01
-3.427429e-01 -3.427429e-01
-1.604156e-01 -1.604156e-01
2.607727e-02 2.607727e-02
2.116547e-01 2.116547e-01
3.912582e-01 3.912582e-01
5.556870e-01 5.556870e-01
7.017899e-01 7.017899e-01
8.221054e-01 8.221054e-01
9.143219e-01 9.143219e-01
9.740601e-01 9.740601e-01
9.991531e-01 9.991531e-01
9.891129e-01 9.891129e-01
9.444504e-01 9.444504e-01
8.660202e-01 8.660202e-01
7.568436e-01 7.568436e-01
6.219864e-01 6.219864e-01
4.640427e-01 4.640427e-01
2.910843e-01 2.910843e-01
1.064301e-01 1.064301e-01
-8.046722e-02 -8.046722e-02
-2.660370e-01 -2.660370e-01
-4.421616e-01 -4.421616e-01
-6.013565e-01 -6.013565e-01
-7.405701e-01 -7.405701e-01
-8.526917e-01 -8.526917e-01
-9.355621e-01 -9.355621e-01
-9.849396e-01 -9.849396e-01
-9.998856e-01 -9.998856e-01
-9.793320e-01 -9.793320e-01
-9.245758e-01 -9.245758e-01
-8.366852e-01 -8.366852e-01
-7.201385e-01 -7.201385e-01
-5.771866e-01 -5.771866e-01
-4.137344e-01 -4.137344e-01
-2.370834e-01 -2.370834e-01
-5.061340e-02 -5.061340e-02
1.346130e-01 1.346130e-01
3.181152e-01 3.181152e-01
4.889908e-01 4.889908e-01
6.439590e-01 6.439590e-01
7.760544e-01 7.760544e-01
8.798599e-01 8.798599e-01
9.533920e-01 9.533920e-01
9.928894e-01 9.928894e-01
9.975891e-01 9.975891e-01
9.672470e-01 9.672470e-01
9.024582e-01 9.024582e-01
8.056183e-01 8.056183e-01
6.812897e-01 6.812897e-01
5.318680e-01 5.318680e-01
3.649826e-01 3.649826e-01
1.838379e-01 1.838379e-01
-3.837585e-03 -3.837585e-03
-1.898727e-01 -1.898727e-01
-3.706894e-01 -3.706894e-01
-5.370560e-01 -5.370560e-01
-6.857758e-01 -6.857758e-01
-8.092422e-01 -8.092422e-01
-9.050903e-01 -9.050903e-01
-9.687958e-01 -9.687958e-01
-9.980011e-01 -9.980011e-01
-9.921417e-01 -9.921417e-01
-9.515305e-01 -9.515305e-01
-8.769379e-01 -8.769379e-01
-7.721710e-01 -7.721710e-01
-6.392593e-01 -6.392593e-01
-4.836349e-01 -4.836349e-01
-3.123016e-01 -3.123016e-01
-1.285324e-01 -1.285324e-01
5.673981e-02 5.673981e-02
2.430344e-01 2.430344e-01
4.193115e-01 4.193115e-01
5.821838e-01 5.821838e-01
7.243805e-01 7.243805e-01
8.400192e-01 8.400192e-01
9.268951e-01 9.268951e-01
9.805450e-01 9.805450e-01
9.999542e-01 9.999542e-01
9.838562e-01 9.838562e-01
9.333725e-01 9.333725e-01
8.494644e-01 8.494644e-01
7.364273e-01 7.364273e-01
5.964355e-01 5.964355e-01
4.366455e-01 4.366455e-01
2.601089e-01 2.601089e-01
7.434082e-02 7.434082e-02
-1.125412e-01 -1.125412e-01
-2.969589e-01 -2.969589e-01
-4.694748e-01 -4.694748e-01
-6.267853e-01 -6.267853e-01
-7.608414e-01 -7.608414e-01
-8.690796e-01 -8.690796e-01
-9.893417e-01 -9.893417e-01
-9.520035e-01 -9.520035e-01
-7.201385e-01 -7.201385e-01
-3.398590e-01 -3.398590e-01
1.087189e-01 1.087189e-01
5.351105e-01 5.351105e-01
8.530884e-01 8.530884e-01
9.957962e-01 9.957962e-01
9.339218e-01 9.339218e-01
6.812897e-01 6.812897e-01
2.881470e-01 2.881470e-01
-1.641998e-01 -1.641998e-01
-5.815659e-01 -5.815659e-01
-8.809586e-01 -8.809586e-01
-9.993668e-01 -9.993668e-01
-9.130783e-01 -9.130783e-01
-6.392593e-01 -6.392593e-01
-2.341003e-01 -2.341003e-01
2.161560e-01 2.161560e-01
6.249847e-01 6.249847e-01
9.054108e-01 9.054108e-01
9.998169e-01 9.998169e-01
8.895187e-01 8.895187e-01
5.964355e-01 5.964355e-01
1.808167e-01 1.808167e-01
-2.704697e-01 -2.704697e-01
-6.677017e-01 -6.677017e-01
-9.277573e-01 -9.277573e-01
-9.973145e-01 -9.973145e-01
-8.625565e-01 -8.625565e-01
-5.505753e-01 -5.505753e-01
-1.270065e-01 -1.270065e-01
3.224792e-01 3.224792e-01
7.072372e-01 7.072372e-01
9.466934e-01 9.466934e-01
9.918518e-01 9.918518e-01
8.337250e-01 8.337250e-01
5.043106e-01 5.043106e-01
7.281494e-02 7.281494e-02
-3.749619e-01 -3.749619e-01
-7.457047e-01 -7.457047e-01
-9.628296e-01 -9.628296e-01
-9.831696e-01 -9.831696e-01
-8.015137e-01 -8.015137e-01
-4.565506e-01 -4.565506e-01
-1.687622e-02 -1.687622e-02
4.248734e-01 4.248734e-01
7.808685e-01 7.808685e-01
9.761047e-01 9.761047e-01
9.717560e-01 9.717560e-01
7.677612e-01 7.677612e-01
4.074326e-01 4.074326e-01
-3.758240e-02 -3.758240e-02
-4.748840e-01 -4.748840e-01
-8.137283e-01 -8.137283e-01
-9.867401e-01 -9.867401e-01
-9.570313e-01 -9.570313e-01
-7.317505e-01 -7.317505e-01
-3.556824e-01 -3.556824e-01
9.192657e-02 9.192657e-02
5.220871e-01 5.220871e-01
8.441620e-01 8.441620e-01
9.941101e-01 9.941101e-01
9.398193e-01 9.398193e-01
6.935501e-01 6.935501e-01
3.042679e-01 3.042679e-01
-1.475296e-01 -1.475296e-01
-5.677490e-01 -5.677490e-01
-8.728485e-01 -8.728485e-01
-9.986191e-01 -9.986191e-01
-9.198303e-01 -9.198303e-01
-6.521454e-01 -6.521454e-01
-2.504730e-01 -2.504730e-01
1.996460e-01 1.996460e-01
6.117172e-01 6.117172e-01
8.981171e-01 8.981171e-01
9.999924e-01 9.999924e-01
8.971024e-01 8.971024e-01
6.098938e-01 6.098938e-01
1.973877e-01 1.973877e-01
-2.541885e-01 -2.541885e-01
-6.550446e-01 -6.550446e-01
-9.213257e-01 -9.213257e-01
-9.984131e-01 -9.984131e-01
-8.709717e-01 -8.709717e-01
-5.645905e-01 -5.645905e-01
-1.437302e-01 -1.437302e-01
3.064575e-01 3.064575e-01
6.952057e-01 6.952057e-01
9.411240e-01 9.411240e-01
9.938583e-01 9.938583e-01
8.429260e-01 8.429260e-01
5.188065e-01 5.188065e-01
8.963776e-02 8.963776e-02
-3.592682e-01 -3.592682e-01
-7.343597e-01 -7.343597e-01
-9.581375e-01 0.000000e+00
-9.861145e-01 0.000000e+00
-8.114929e-01 0.000000e+00
-4.715042e-01 0.000000e+00
-3.375244e-02 0.000000e+00
4.095306e-01 0.000000e+00
7.702179e-01 0.000000e+00
9.722977e-01 0.000000e+00
9.756012e-01 0.000000e+00
7.784653e-01 0.000000e+00
4.227905e-01 0.000000e+00
-2.071381e-02 0.000000e+00
-4.599609e-01 0.000000e+00
-8.038025e-01 0.000000e+00
-9.838638e-01 0.000000e+00
-9.617920e-01 0.000000e+00
-7.431488e-01 0.000000e+00
-3.714066e-01 0.000000e+00
7.511139e-02 0.000000e+00
5.076141e-01 0.000000e+00
8.349915e-01 0.000000e+00
9.921417e-01 0.000000e+00
9.454498e-01 0.000000e+00
7.056122e-01 0.000000e+00
3.202972e-01 0.000000e+00
-1.308136e-01 0.000000e+00
-5.537796e-01 0.000000e+00
-8.644867e-01 0.000000e+00
-9.975891e-01 0.000000e+00
-9.263229e-01 0.000000e+00
-6.648483e-01 0.000000e+00
-2.667770e-01 0.000000e+00
1.845856e-01 0.000000e+00
5.982819e-01 0.000000e+00
8.905640e-01 0.000000e+00
9.998856e-01 0.000000e+00
9.044266e-01 0.000000e+00
6.231842e-01 0.000000e+00
2.139053e-01 0.000000e+00
-2.378235e-01 0.000000e+00
-6.422043e-01 0.000000e+00
-9.146347e-01 0.000000e+00
-9.992218e-01 0.000000e+00
-8.791351e-01 0.000000e+00
-5.784378e-01 0.000000e+00
-1.588974e-01 0.000000e+00
2.903519e-01 0.000000e+00
6.829758e-01 0.000000e+00
9.352798e-01 0.000000e+00
9.955826e-01 0.000000e+00
8.518829e-01 0.000000e+00
5.331650e-01 0.000000e+00
1.064301e-01 0.000000e+00
-3.434601e-01 0.000000e+00
-7.227936e-01 0.000000e+00
-9.531708e-01 0.000000e+00
-9.887772e-01 0.000000e+00
-8.212357e-01 0.000000e+00
-4.863205e-01 0.000000e+00
-5.061340e-02 0.000000e+00
3.940811e-01 0.000000e+00
7.593384e-01 0.000000e+00
9.682159e-01 0.000000e+00
9.791641e-01 0.000000e+00
7.889481e-01 0.000000e+00
4.380188e-01 0.000000e+00
-3.837585e-03 0.000000e+00
-4.449081e-01 0.000000e+00
-7.936478e-01 0.000000e+00
-9.807053e-01 0.000000e+00
-9.662704e-01 0.000000e+00
-7.543335e-01 0.000000e+00
-3.870239e-01 0.000000e+00
5.826569e-02 0.000000e+00
4.930038e-01 0.000000e+00
8.255844e-01 0.000000e+00
9.898834e-01 0.000000e+00
9.508133e-01 0.000000e+00
7.174683e-01 0.000000e+00
3.362427e-01 0.000000e+00
-1.140594e-01 0.000000e+00
-5.396423e-01 0.000000e+00
-8.558807e-01 0.000000e+00
-9.962769e-01 0.000000e+00
-9.325485e-01 0.000000e+00
-6.773605e-01 0.000000e+00
-2.830048e-01 0.000000e+00
1.679764e-01 0.000000e+00
5.846710e-01 0.000000e+00
8.827591e-01 0.000000e+00
9.994888e-01 0.000000e+00
9.114990e-01 0.000000e+00
6.362991e-01 0.000000e+00
2.303619e-01 0.000000e+00
-2.213974e-01 0.000000e+00
-2.364669e-02 0.000000e+00
-3.411417e-02 0.000000e+00
-3.757428e-02 0.000000e+00
-3.333882e-02 0.000000e+00
-2.225427e-02 0.000000e+00
-6.597341e-03 0.000000e+00
1.030376e-02 0.000000e+00
2.520168e-02 0.000000e+00
3.492192e-02 0.000000e+00
3.747191e-02 0.000000e+00
3.234469e-02 0.000000e+00
2.057196e-02 0.000000e+00
4.630297e-03 0.000000e+00
-1.231095e-02 0.000000e+00
-2.672313e-02 0.000000e+00
-3.562673e-02 0.000000e+00
-3.725141e-02 0.000000e+00
-3.122267e-02 0.000000e+00
-1.877954e-02 0.000000e+00
-2.535366e-03 0.000000e+00
1.422580e-02 0.000000e+00
2.812214e-02 0.000000e+00
3.622545e-02 0.000000e+00
3.692424e-02 0.000000e+00
3.003729e-02 0.000000e+00
1.703042e-02 0.000000e+00
4.900407e-04 0.000000e+00
-1.615098e-02 0.000000e+00
-2.943800e-02 0.000000e+00
-3.672925e-02 0.000000e+00
-3.647434e-02 0.000000e+00
-2.872602e-02 0.000000e+00
-1.512846e-02 0.000000e+00
1.556431e-03 0.000000e+00
1.797437e-02 0.000000e+00
3.066611e-02 0.000000e+00
3.710832e-02 0.000000e+00
3.592666e-02 0.000000e+00
2.740299e-02 0.000000e+00
1.323282e-02 0.000000e+00
-3.656237e-03 0.000000e+00
-1.974500e-02 0.000000e+00
-3.183458e-02 0.000000e+00
-3.738388e-02 0.000000e+00
-3.525253e-02 0.000000e+00
-2.592054e-02 0.000000e+00
-1.124312e-02 0.000000e+00
5.686938e-03 0.000000e+00
2.145656e-02 0.000000e+00
3.287488e-02 0.000000e+00
3.753901e-02 0.000000e+00
3.451360e-02 0.000000e+00
2.440024e-02 0.000000e+00
9.273783e-03 0.000000e+00
-7.701295e-03 0.000000e+00
-2.315034e-02 0.000000e+00
-3.384291e-02 0.000000e+00
-3.758317e-02 0.000000e+00
-3.362700e-02 0.000000e+00
-2.276209e-02 0.000000e+00
-7.221003e-03 0.000000e+00
9.692425e-03 0.000000e+00
2.472770e-02 0.000000e+00
3.468249e-02 0.000000e+00
3.751550e-02 0.000000e+00
3.266297e-02 0.000000e+00
2.109985e-02 0.000000e+00
5.259120e-03 0.000000e+00
-1.170994e-02 0.000000e+00
-2.627323e-02 0.000000e+00
-3.541970e-02 0.000000e+00
-3.733026e-02 0.000000e+00
-3.157135e-02 0.000000e+00
-1.932607e-02 0.000000e+00
-3.167917e-03 0.000000e+00
1.363684e-02 0.000000e+00
2.769719e-02 0.000000e+00
3.605111e-02 0.000000e+00
3.703721e-02 0.000000e+00
3.041406e-02 0.000000e+00
1.759329e-02 0.000000e+00
1.124312e-03 0.000000e+00
-1.557607e-02 0.000000e+00
-2.903943e-02 0.000000e+00
-3.658932e-02 0.000000e+00
-3.662201e-02 0.000000e+00
-2.913090e-02 0.000000e+00
-1.570711e-02 0.000000e+00
9.224464e-04 0.000000e+00
1.741465e-02 0.000000e+00
3.029507e-02 0.000000e+00
3.700252e-02 0.000000e+00
3.610760e-02 0.000000e+00
2.783339e-02 0.000000e+00
